username,timestamp,text,team,sentiment,confidence,roberta_raw_outputs
Denver Post Broncos,2024-11-26T00:07:51.000Z,Broncos’ Brandon Jones logged key interception Sunday despite he fellow safety P.J. Locke playing through a list of maladies,Denver Broncos,neutral,0.8095618486404419,"[0.18500156700611115, 0.8095618486404419, 0.0054365843534469604]"
NFL Digest,2024-11-26T00:07:08.000Z,#nfl #BroncosCountry The Denver Broncos are experiencing a remarkable turnaround largely due to the emerging partnership between rookie quarterback Bo Nix and seasoned wide receiver Courtland Sutto...,Denver Broncos,positive,0.9883244633674622,"[0.011675499379634857, 0.0, 0.9883244633674622]"
Scooze News,2024-11-26T00:04:49.000Z,The Las Vegas Raiders have lost quarterback Gardner Minshew for the season after breaking his collarbone late in the fourth quarter of Sunday's game against the Denver Broncos. Minshew sustained the injury when he was sacked by Broncos linebackers Cody Barton and Jonathon,Denver Broncos,negative,1.0000399351119995,"[1.0000399351119995, 0.0, -3.990174809587188e-05]"
The Denver Post,2024-11-26T00:03:42.000Z,Broncos stock report: Denver CB Pat Surtain II steps up to challenge of defending Raiders TE Brock Bowers,Denver Broncos,neutral,0.980684757232666,"[0.008898705244064331, 0.980684757232666, 0.010416550561785698]"
Denver Broncos,2024-11-26T00:01:01.000Z,Young guys making an impact. Rookie playmakers continue to provide offensive spark look ahead to future opportunities »,Denver Broncos,positive,0.9900197982788086,"[0.009980258531868458, 0.0, 0.9900197982788086]"
@Socia1ntrovert,2024-11-25T23:23:15.000Z,The Denver Broncos are technically in play for the playoffs.,Denver Broncos,neutral,0.9605386853218079,"[0.013510298915207386, 0.9605386853218079, 0.02595103345811367]"
Jeremy Fowler,2024-11-25T23:23:00.000Z,Greg Dulcich who was released by the #Broncos today should draw waiver wire interest. In third year of rookie contract and has speed. Denver looked into trading him earlier this month.,Denver Broncos,negative,0.7558178305625916,"[0.7558178305625916, 0.2818024158477783, -0.037620238959789276]"
MileHighReport,2024-11-25T23:08:50.000Z,Broncos-Raiders highlights: Top 5 moments from Denver’s win,Denver Broncos,positive,0.9918157458305359,"[0.008184310048818588, 0.0, 0.9918157458305359]"
MileHighReport,2024-11-25T23:07:37.000Z,Denver Broncos have waived tight end Greg Dulcich,Denver Broncos,neutral,0.9798259139060974,"[0.009978875517845154, 0.9798259139060974, 0.010195234790444374]"
David Talks Sports,2024-11-25T23:00:56.000Z,Breaking: Greg Dulcich WAIVED by Denver Broncos - What's Next?,Denver Broncos,neutral,0.9816439747810364,"[0.008707796223461628, 0.9816439747810364, 0.00964821595698595]"
The Denver Gazette,2024-11-25T23:00:44.000Z,Alert: The Broncos are moving on from tight end Greg Dulcich.,Denver Broncos,neutral,0.9819750189781189,"[0.008352014236152172, 0.9819750189781189, 0.009672902524471283]"
Carlotta,2024-11-25T22:56:22.000Z,Broncos at Raiders: 3 takeaways from Denver's 29-19 win via,Denver Broncos,neutral,0.9710787534713745,"[0.0041837128810584545, 0.9710787534713745, 0.024737555533647537]"
Jake Prusak,2024-11-25T22:53:47.000Z,Denver Broncos 2025 NFL Mock Draft: Giving Bo Nix some firepower,Denver Broncos,neutral,0.9698750972747803,"[0.011794651858508587, 0.9698750972747803, 0.01833023875951767]"
Denver Broncos On SI,2024-11-25T22:53:25.000Z,#Broncos QB Bo Nix Sounds Off on Sweeping #Raiders as a Rookie READ:,Denver Broncos,neutral,0.9789428114891052,"[0.00923318974673748, 0.9789428114891052, 0.011823943816125393]"
Trevor salzman,2024-11-25T22:52:58.000Z,Greg Dulcich time in Denver appears to be coming to an end. Dulcich just couldn’t stay health and the on field production wasn’t there. Wishing him the best moving forward. Good to see the Broncos getting healthier. #BroncosCountry,Denver Broncos,positive,0.8777643442153931,"[0.12223566323518753, 0.0, 0.8777643442153931]"
Denver Post Broncos,2024-11-25T22:51:28.000Z,The Broncos waived third-year tight end Greg Dulcich Monday. A third-round pick in 2022 he had been a healthy scratch since Week 5 after a slow start to the regular season.,Denver Broncos,negative,0.9901253581047058,"[0.9901253581047058, 0.010362707078456879, -0.00048800132935866714]"
Forever Broncos,2024-11-25T22:37:36.000Z,The Greg Dulcich experiment is over.,Denver Broncos,neutral,0.8461255431175232,"[0.11464857310056686, 0.8461255431175232, 0.039225898683071136]"
Rachel Strand,2024-11-25T22:34:47.000Z,The #Broncos have waived TE Greg Dulcich. Dulcich was drafted by the Broncos in the 3rd round (80th overall) of the 2022 NFL draft. Dulcich's tenure in Denver was plagued by injuries that mostly kept him off the field.,Denver Broncos,negative,0.868964672088623,"[0.868964672088623, 0.0, 0.13103529810905457]"
Troy Renck,2024-11-25T22:34:09.000Z,Unceremonious end to Dulcich’s time in Denver. Started out well before hamstring injuries and ineffectiveness made him expendable. #Broncos,Denver Broncos,negative,1.0003385543823242,"[1.0003385543823242, 0.0, -0.0003385691379662603]"
Brandon Krisztal,2024-11-25T22:30:32.000Z,Per Source: The Broncos are releasing TE Greg Dulcich. The former 3rd rounder from UCLA could just never find his footing in Denver. #BroncosCountry,Denver Broncos,negative,0.9164159297943115,"[0.9164159297943115, 0.0, 0.08358398824930191]"
107.9 Coyote Country,2024-11-25T22:30:11.000Z,It has been a string of losses with the 7th in a row being this past Sunday versus the Denver Broncos. With the team hitting the road for a game against the Chiefs this Sunday the odds are an 8th loss is on its way.,Denver Broncos,negative,0.9955847263336182,"[0.9955847263336182, 0.0, 0.0044153006747365]"
dragontrendtees,2024-11-25T22:27:49.000Z,Fight Like A Bronco Denver Broncos 3D T-Shirt,Denver Broncos,neutral,0.9047926664352417,"[0.023024342954158783, 0.9047926664352417, 0.07218294590711594]"
Forever Broncos,2024-11-25T22:27:48.000Z,Both of these QBs landed in ideal situations to get the most out of their ability.,Denver Broncos,negative,4.581436634063721,"[4.581436634063721, 0.0, -3.5814368724823]"
Andrew Mason,2024-11-25T22:17:29.000Z,"Broncos WR Courtland Sutton on the connection with Bo Nix: ""I think that we're scratching the surface of it. It's not all the way there yet which is an exciting thing."" Sutton is on pace for his first 1 000-yard season since 2019.",Denver Broncos,negative,1.0437617301940918,"[1.0437617301940918, 0.0, -0.043761733919382095]"
Oregon Ducks On SI,2024-11-25T22:12:29.000Z,Is Denver Broncos quarterback Bo Nix the new favorite to win Offensive Rookie of the Year? Washington Commanders Jayden Daniel might have something to say. #GoDucks #ProDucks,Denver Broncos,neutral,0.9257440567016602,"[0.006995633244514465, 0.9257440567016602, 0.06726034730672836]"
Westland Vantage,2024-11-25T21:40:06.000Z,Ed Cole Mark and Meredith of Westland Vantage at the Denver Broncos vs. Atlanta Falcons game recently! What an incredible experience! - #denverbroncos #atlantafalcons #gameday,Denver Broncos,positive,0.9921998381614685,"[0.007800163235515356, 0.0, 0.9921998381614685]"
Gabe Ollison,2024-11-25T21:38:12.000Z,Bo Nix and the Denver Broncos vs Russell Wilson and the Pittsburgh Steelers AFCCG is going to be a movie.,Denver Broncos,positive,0.9467259049415588,"[0.05327413231134415, 0.0, 0.9467259049415588]"
jizzmaster,2024-11-25T21:33:14.000Z,i was here on bo before any of you were. give bo his flowers and give me mine. i knew once gus gave him that boom at jerry world in 2018(???) he was gonna lead the denver broncos back to glory. My Guy Sean’s Guy real football guy’s guy. gimme another line of that Bocaine.,Denver Broncos,positive,0.9839001893997192,"[0.01609986089169979, 0.0, 0.9839001893997192]"
Mile High Moments,2024-11-25T21:25:00.000Z,Nov. 25 2018 — The Denver Broncos upset the Pittsburgh Steelers—and ended their six-game winning streak—triumphing 24–17 at Mile High. sealed the win by snatching an INT in the end zone. : 110 yds. rush./TD : 86 yds. rec./TD : TD,Denver Broncos,negative,1.324805736541748,"[1.324805736541748, 0.0, -0.32480573654174805]"
Denver Broncos On SI,2024-11-25T21:19:13.000Z,#Broncos Player Grades from Sweeping 29-19 Win Over #Raiders READ:,Denver Broncos,neutral,0.9535614252090454,"[0.005360093899071217, 0.9535614252090454, 0.041078437119722366]"
QWIKET NFL,2024-11-25T21:16:09.000Z,#nfl #BroncosCountry In a tense Week 12 matchup the Denver Broncos narrowly secured a 29-19 victory over the Las Vegas Raiders but not without controversy surrounding head coach Sean Payton's late-game play-calling. With just over three minutes left,Denver Broncos,negative,0.676522433757782,"[0.676522433757782, 0.34549832344055176, -0.02202063798904419]"
Andrew Mason,2024-11-25T21:10:19.000Z,"After moving on from Justin Simmons & Kareem Jackson the Broncos put their safety corps in the hands of the promoted P.J. Locke & free agent Brandon Jones this year. The result? ""We're better overall on the back end at that position than we were a year ago "" Sean Payton says.",Denver Broncos,negative,1.7580138444900513,"[1.7580138444900513, 0.0, -0.7580139636993408]"
Denver Broncos,2024-11-25T20:59:02.000Z,Career high for the rook.,Denver Broncos,positive,0.9269815683364868,"[0.07301843166351318, 0.0, 0.9269815683364868]"
ESPN Cleveland,2024-11-25T20:55:03.000Z,Brand new 'Daily Grossi' episode is LIVE with talking: - Who will be the Browns QB in 2025? - Why Denver has been a historically bad place for the Browns to play - What if the Browns beat the Broncos... WATCH:,Denver Broncos,neutral,0.9282900094985962,"[0.04843951016664505, 0.9282900094985962, 0.023270390927791595]"
QWIKET NFL,2024-11-25T20:14:07.000Z,#nfl #RaiderNation The Las Vegas Raiders suffered a significant setback in their recent loss to the Denver Broncos not only falling to 2-9 but also losing quarterback Gardner Minshew for the season due to a broken collarbone. Minshew's injury occurred,Denver Broncos,negative,1.0000189542770386,"[1.0000189542770386, 0.0, -1.8920673028333113e-05]"
NFL Digest,2024-11-25T20:13:29.000Z,#nfl #RaiderNation The Las Vegas Raiders suffered a significant setback in their recent loss to the Denver Broncos not only falling to 2-9 but also losing quarterback Gardner Minshew for the season due to a broken collarbone. Minshew's injury occur...,Denver Broncos,negative,1.0000180006027222,"[1.0000180006027222, 0.0, -1.796587457647547e-05]"
Clark Dalton,2024-11-25T20:10:21.000Z,Eye-popping stat puts Broncos rookie QB Bo Nix in same company as four Super Bowl MVPs via #BoNix #DrewBrees #PatrickMahomes #TomBrady #AaronRodgers #BroncosCountry #DenverBroncos #Denver #NFL #NFLTwitter,Denver Broncos,positive,0.9290790557861328,"[0.07092093676328659, 0.0, 0.9290790557861328]"
Denver Post Broncos,2024-11-25T20:06:53.000Z,“It’s crazy ” Broncos LB Nik Bonitto told The Denver Post. “I never had 10 sacks in a season before.”,Denver Broncos,neutral,0.831186056137085,"[0.039543505758047104, 0.831186056137085, 0.12927044928073883]"
The Denver Gazette,2024-11-25T20:00:35.000Z,The Broncos trailed the Raiders at halftime when rookie quarterback Bo Nix placed their comeback hopes in the hands of wide receiver Courtland Sutton.,Denver Broncos,negative,0.5543248653411865,"[0.5543248653411865, 0.45557349920272827, -0.009898358955979347]"
KELOLAND Sports,2024-11-25T20:00:20.000Z,Bo Nix passed for 273 yards and had two touchdown passes to break the team’s rookie record and the Denver Broncos finally won in Las Vegas with a 29-19 victory over the reeling Raiders on Sunday,Denver Broncos,positive,0.992421567440033,"[0.007578456308692694, 0.0, 0.992421567440033]"
QWIKET NFL,2024-11-25T19:55:00.000Z,#nfl #BroncosCountry Denver Broncos defensive end Zach Allen is sidelined due to a heel injury sustained in practice prompting concerns about his availability for upcoming games. Head coach Sean Payton reassured fans indicating that the team should be,Denver Broncos,negative,0.7801649570465088,"[0.7801649570465088, 0.23037491738796234, -0.01053987629711628]"
QWIKET NFL,2024-11-25T19:45:39.000Z,#nfl #BroncosCountry The Las Vegas Raiders have suffered a significant blow with quarterback Gardner Minshew II sustaining a season-ending broken collarbone during a loss to the Denver Broncos. Coach Antonio Pierce confirmed the injury leaving the team,Denver Broncos,negative,1.0000340938568115,"[1.0000340938568115, 0.0, -3.412043224670924e-05]"
92.5 FM - Denver's Altitude Sports Radio,2024-11-25T19:17:55.000Z,A tweet so fiery that it reached this morning! defended his position that citizens of Denver shouldn’t be galavanting around town during a Broncos game. #BroncosCountry,Denver Broncos,negative,0.8097568154335022,"[0.8097568154335022, 0.0, 0.190243199467659]"
Steven M Frederick,2024-11-25T19:16:21.000Z,Bo Nix’s record-setting season rolls on as the Denver Broncos eye playoffs And where are the nay sayers now that claimed Nix was going to fail in the Pros and that Denver should of never chosen him.,Denver Broncos,negative,0.8130728602409363,"[0.8130728602409363, 0.0, 0.18692710995674133]"
BraveWords - Where Metal Lives!,2024-11-25T19:14:07.000Z,SAMMY HAGAR And MICHAEL ANTHONY Perform At Las Vegas Raiders Vs. Denver Broncos Game; Video,Denver Broncos,neutral,0.9786195158958435,"[0.009240242652595043, 0.9786195158958435, 0.012140313163399696]"
Denver Broncos On SI,2024-11-25T19:03:38.000Z,3 Things Doubters Got Wrong About #Broncos QB Bo Nix READ:,Denver Broncos,negative,0.9584109783172607,"[0.9584109783172607, 0.04536112770438194, -0.003772054798901081]"
Denver Sports 104.3,2024-11-25T19:00:46.000Z,The Broncos double down and win in Las Vegas while CU folds. Join and for a full Broncos and Buffs breakdown now!,Denver Broncos,neutral,0.876670777797699,"[0.008561799302697182, 0.876670777797699, 0.11476743221282959]"
Mile High Moments,2024-11-25T19:00:01.000Z,Thanks to his two terrific touchdown catches yesterday surpassed fellow alumnus for 12th all-time in receiving touchdowns in Denver Broncos history. Sutton now trails Sanders by 358 yards to move into 10th place in that category for Denver.,Denver Broncos,positive,0.9891780018806458,"[0.010821991600096226, 0.0, 0.9891780018806458]"
Denver Broncos,2024-11-25T18:45:00.000Z,COOOOOOOOOOP! OLB nominated for 2024 Art Rooney Sportsmanship Award »,Denver Broncos,positive,0.9674977660179138,"[0.0325021967291832, 0.0, 0.9674977660179138]"
ALLCITY NFL,2024-11-25T18:35:28.000Z,Talking Bo Nix and the Denver Broncos with from,Denver Broncos,neutral,0.9796081781387329,"[0.009463874623179436, 0.9796081781387329, 0.010928020812571049]"
Andrew Mason,2024-11-25T18:11:12.000Z,"Sean Payton on in-season practice scheduling: ""Christmases are hard; Thanksgivings are easy."" This week the Broncos will have a normal Wednesday then spend Thursday on ""polish cleaning up some stuff."" Friday will be like a normal Thursday; Saturday like a normal Friday.",Denver Broncos,positive,0.8861368894577026,"[0.11386316269636154, 0.0, 0.8861368894577026]"
Broncos Country,2024-11-25T18:10:21.000Z,I think my favorite Raiders fan comeback is the “thanks for helping us get a top 3 pick in the draft”. As if we don’t all know it’ll just turn out to be another bust like always,Denver Broncos,negative,1.0036697387695312,"[1.0036697387695312, 0.0, -0.0036697688046842813]"
Levon Zevon,2024-11-25T18:08:16.000Z,Game balls for the Denver Broncos 29-19 win over the Las Vegas Raiders - Mile High Report. Reposting so I can read it on boarding flight to Beijing. Anyone have directions to Xi’s compound? Checks notes…LAX. My bad.,Denver Broncos,negative,0.6000095009803772,"[0.6000095009803772, 0.40917158126831055, -0.009181100875139236]"
Bill Porter,2024-11-25T17:56:30.000Z,Watch: SAMMY HAGAR And MICHAEL ANTHONY Deliver Halftime Performance At Las Vegas Raiders Vs. Denver Broncos Game November 24 2024,Denver Broncos,neutral,0.9709932804107666,"[0.011098538525402546, 0.9709932804107666, 0.017908131703734398]"
Andrew Mason,2024-11-25T17:45:29.000Z,Broncos Country should watch Dolphins at Packers on Thursday and Steelers at Bengals on Sunday with great interest,Denver Broncos,positive,0.9878404140472412,"[0.012159638106822968, 0.0, 0.9878404140472412]"
Las Vegas Raiders,2024-11-25T17:29:22.000Z,Postgame recap of the Raiders' Week 12 against the Denver Broncos,Denver Broncos,neutral,0.9800828099250793,"[0.009284303523600101, 0.9800828099250793, 0.01063294056802988]"
Denver Broncos On SI,2024-11-25T17:29:06.000Z,#Broncos HC Sean Payton Exits Vegas with a Healthy Dose of Salt for the #Raiders READ:,Denver Broncos,neutral,0.9763730764389038,"[0.009944668971002102, 0.9763730764389038, 0.013682150281965733]"
Denver Broncos,2024-11-25T17:28:01.000Z,Best fans in the NFL.,Denver Broncos,positive,0.9924474954605103,"[0.00755254365503788, 0.0, 0.9924474954605103]"
Neon Vintage,2024-11-25T17:22:57.000Z,Vintage #Denver #Broncos Baseball Hat Cap Logo Athletic Checkered by NeonVtg via,Denver Broncos,neutral,0.9786495566368103,"[0.009442024864256382, 0.9786495566368103, 0.011908493004739285]"
Joel Rush,2024-11-25T17:18:33.000Z,Bo Nix may be rising which is great to see but for my money Nikola Jokic still retains the throne of best quarterback in Denver #Nuggets #Broncos #MileHighBasketball,Denver Broncos,positive,0.9865627884864807,"[0.0134372403845191, 0.0, 0.9865627884864807]"
Devereaux Inc,2024-11-25T17:15:21.000Z,Men's Denver Broncos Bo Nix Nike Navy Alternate Game Jersey #denverbroncos #sd #football #blackfriday #cybermonday,Denver Broncos,neutral,0.9705909490585327,"[0.011300509795546532, 0.9705909490585327, 0.018108561635017395]"
Vegas24seven,2024-11-25T17:09:45.000Z,. & Michael Anthony Ignite NFL Sunday’s Las Vegas Raiders vs Denver Broncos Game with Halftime Performance Featuring Powerful Military Tribute To Celebrate 2025 Residency,Denver Broncos,positive,0.8497903347015381,"[0.15020966529846191, 0.0, 0.8497903347015381]"
ussportsradio Cool Sports & Talk,2024-11-25T17:09:10.000Z,US Sports Football Feat. Denver Broncos vs. Las Vegas Raiders | 2024 Week 12 Game Highlights,Denver Broncos,neutral,0.9821161031723022,"[0.008386315777897835, 0.9821161031723022, 0.009497586637735367]"
Visme,2024-11-25T16:38:12.000Z,How To Create Marketing Content Like The Denver Broncos #SportsMarketing #NFL,Denver Broncos,neutral,0.9605402946472168,"[0.014804397709667683, 0.9605402946472168, 0.024655262008309364]"
The Woman,2024-11-25T16:36:23.000Z,Then why haven't you contacted me after I reached out to you multiple times about the corruption and crimes happening within Denver funded by sports programs and gambling? #cybersecurity #broncos #jokic #nuggets,Denver Broncos,negative,1.0003981590270996,"[1.0003981590270996, 0.0, -0.00039808405563235283]"
Sean Keeler,2024-11-25T16:35:03.000Z,Peyton Manning to Demaryius Thomas. John Elway to Rod Smith. Bo Nix to Courtland Sutton. #BroncosCountry’s seen this kind of bromance before. It usually ends with a ring. Column from a sweet sweep in Las Vegas: #Broncos #DENvsLVR #NFL #Denver,Denver Broncos,positive,0.9513271450996399,"[0.04867282137274742, 0.0, 0.9513271450996399]"
Mike Walsh,2024-11-25T16:34:52.000Z,Nothing better than seeing some positive Denver Broncos media attention it’s beautiful,Denver Broncos,positive,0.9926233291625977,"[0.007376675959676504, 0.0, 0.9926233291625977]"
Pressmaverick,2024-11-25T16:33:23.000Z,Keeler: Broncos’ Bo Nix just made Denver history. He doesn’t get there without Courtland Sutton. #pressmaverick #broncosvsraiders #raidersgame #broncos #raidersvsbroncos #denverbroncos #bonix #broncosgame #courtlandsutton #raidersgametoday #broncosraidersstats #nflstats,Denver Broncos,negative,1.7268383502960205,"[1.7268383502960205, 0.0, -0.7268382906913757]"
Jacob Gibbs,2024-11-25T16:33:03.000Z,Jakobi Meyers is the first WR to be targeted 10+ times vs. the Denver Broncos. Prior to Week 12 no WR had recorded more than six receptions vs. Denver. Meyers had 10.,Denver Broncos,negative,0.7391840815544128,"[0.7391840815544128, 0.29588329792022705, -0.03506745025515556]"
Hummie,2024-11-25T16:19:46.000Z,#IDontWantToOverreactBUT Denver Broncos look like a great team that anybody in the AFC should be scared of seeing in the playoffs with that dangerous ass defense breathing down your necks #BO-Lieve,Denver Broncos,negative,0.7022969126701355,"[0.7022969126701355, 0.0, 0.2977030575275421]"
Denver Broncos,2024-11-25T16:18:04.000Z,"""[We] just never lost that edge. We never lost the faith on the sideline."" Broncos show grit mental toughness in comeback win over rival Raiders »",Denver Broncos,positive,0.9504696130752563,"[0.04953034967184067, 0.0, 0.9504696130752563]"
DNVR Broncos,2024-11-25T16:15:28.000Z,Sean Payton delivered a powerful message to the 2024 Denver Broncos after their win over the Raiders ￼ : :,Denver Broncos,negative,9.825033187866211,"[9.825033187866211, 0.0, -8.825033187866211]"
Mile High Moments,2024-11-25T16:10:51.000Z,Yesterday the Denver Broncos completed a season sweep of the Raiders by beating them on the road for the first time since 2015. and continued their magic including on 2 TDs and became the first Bronco since 2018 with double-digit sacks!,Denver Broncos,negative,1.0370850563049316,"[1.0370850563049316, 0.0, -0.037085093557834625]"
Denver Westword,2024-11-25T15:43:02.000Z,Broncos Fans Thrilled Team Doesn't Choke Away Victory Over Raiders,Denver Broncos,positive,0.9601807594299316,"[0.03981921449303627, 0.0, 0.9601807594299316]"
aaron mills,2024-11-25T15:42:56.000Z,#IDontWantToOverreactBUT The Denver broncos are winning the Super Bowl! In Sean we trust Nix for president!!!,Denver Broncos,positive,0.9916810989379883,"[0.008318925276398659, 0.0, 0.9916810989379883]"
FCA_DRHS,2024-11-25T15:34:50.000Z,Words of spiritual wisdom and encouragement from Denver Broncos quarterback Bo Nix.,Denver Broncos,negative,2.2944495677948,"[2.2944495677948, 0.0, -1.2944494485855103]"
Fantasy Fling,2024-11-25T15:34:50.000Z,HUGE. Denver needs a Team. I’m sure the Penners have some change laying around they could spare.,Denver Broncos,positive,0.8348692059516907,"[0.1651308238506317, 0.0, 0.8348692059516907]"
Denver Post Broncos,2024-11-25T15:33:37.000Z,#BRONCOS MAILBAG: Have a question about the team? Tap here to ask:,Denver Broncos,negative,0.5555927157402039,"[0.5555927157402039, 0.455678254365921, -0.011270951479673386]"
Denver_Dave,2024-11-25T15:29:56.000Z,Just watched the #Broncos vs #Raiders game back and below is Minshew setting his feet before throwing!,Denver Broncos,neutral,0.9359337091445923,"[0.01852126233279705, 0.9359337091445923, 0.04554504156112671]"
Matt,2024-11-25T15:21:42.000Z,Even if the Bengals win out if it comes to them or the Broncos for the 7th seed Denver is likely going to get in because they play KC week 18 who could be resting starters or would just flat love to keep the Bengals out of the playoffs. Don’t love it.,Denver Broncos,negative,1.000602126121521,"[1.000602126121521, 0.0, -0.0006021349690854549]"
Farhan,2024-11-25T15:21:29.000Z,Denver Broncos vs. Las Vegas Raiders | 2024 Week 12 Game Highlights via,Denver Broncos,neutral,0.982052743434906,"[0.008453084155917168, 0.982052743434906, 0.009494174271821976]"
Burt,2024-11-25T15:19:10.000Z,I think the Denver Broncos have an underrated wide receiver room,Denver Broncos,neutral,0.8205906748771667,"[0.057211559265851974, 0.8205906748771667, 0.12219776213169098]"
Denver Broncos,2024-11-25T14:35:29.000Z,GOOD MORNING IT’S DUB DAY,Denver Broncos,positive,0.9980593919754028,"[0.0019405983621254563, 0.0, 0.9980593919754028]"
Ray Carpenter,2024-11-25T14:28:25.000Z,Gardner Minshew broke his collarbone late in the Las Vegas #Raiders loss to the Denver Broncos at home so we got to see Desmond Ridder play too. Unfortunately it looks like Minshew Mania is over for the 2024 season.,Denver Broncos,negative,0.995806872844696,"[0.995806872844696, 0.0, 0.004193126689642668]"
Ray Carpenter,2024-11-25T14:26:56.000Z,Bo Nix is...slinging it? The Denver #Broncos have won another game and move to 7-5 after beating the Las Vegas Raiders. Nix continues to impress.,Denver Broncos,positive,0.997534453868866,"[0.002465568482875824, 0.0, 0.997534453868866]"
Denver Broncos 365,2024-11-25T14:23:15.000Z,“Nik Bonitto is the best thing to happen since Von Miller” Do you agree?,Denver Broncos,positive,0.9905803799629211,"[0.00941961258649826, 0.0, 0.9905803799629211]"
Denver Post Broncos,2024-11-25T14:15:25.000Z,No this Broncos team isn’t like last year’s. It wins the games it’s supposed to win. It swept the Raiders for the first time in a decade. Analysis via :,Denver Broncos,negative,1.1724320650100708,"[1.1724320650100708, 0.0, -0.17243202030658722]"
(Denver Broncos)(Denver Nuggets)Colorado Avalanche,2024-11-25T14:04:57.000Z,Zack Allen was wearing a big boot??? They said it was a heel injury??? How serious is it if if he’s wearing a boot??? I’m HIGHLY concerned are they just having him wear that to be extra safe and precautions? Anyone??? #BroncosCountry,Denver Broncos,negative,0.9977903962135315,"[0.9977903962135315, 0.0, 0.0022095548920333385]"
The Athletic Denver,2024-11-25T14:02:04.000Z,Bo Nix Courtland Sutton and a budding bromance steering Broncos toward playoffs,Denver Broncos,neutral,0.8646425604820251,"[0.0259505957365036, 0.8646425604820251, 0.10940683633089066]"
Johnny Yuma Irish/Western/Still Working USA USA,2024-11-25T14:00:25.000Z,I am a native of Denver but I hate the Broncos Avs Nuggets with a passion. There is nothing more I enjoy more then seeing them lose. The ownership of all 3 teams are jerks. Sorry not sorry.,Denver Broncos,negative,0.9908524751663208,"[0.9908524751663208, 0.0, 0.009147475473582745]"
Denver Broncos 365,2024-11-25T13:46:41.000Z,The gap is closing,Denver Broncos,positive,0.7871795296669006,"[0.21282045543193817, 0.0, 0.7871795296669006]"
Sean Keeler,2024-11-25T13:45:03.000Z,Peyton Manning to Demaryius Thomas. John Elway to Rod Smith. Bo Nix to Courtland Sutton. #BroncosCountry’s seen this kind of bromance before. It usually ends with a ring. Column from Vegas: #Broncos #DENvsLVR #NFL #Denver #RaiderNation,Denver Broncos,positive,0.8844519853591919,"[0.1155480146408081, 0.0, 0.8844519853591919]"
QWIKET NFL,2024-11-25T12:20:12.000Z,#nfl #RaiderNation The Las Vegas Raiders faced their seventh straight defeat losing 29-19 to the Denver Broncos. Despite a competitive game the Raiders faltered in the fourth quarter with rookie quarterback Bo Nix shining for Denver. In a further,Denver Broncos,negative,1.001247525215149,"[1.001247525215149, 0.0, -0.0012474899413064122]"
Scott Mullis,2024-11-25T12:14:58.000Z,NFL Sunday Night Football - Philadelphia Eagles 37 Los Angeles Rams 20 Final on Sunday Night Nov. 24th 2024. Seattle Seahawks 16 Arizona Cardinals 6 Final. Green Bay 38 San Francisco 10 Final. Denver Broncos 29 Las Vegas Raiders 19 Final on Sunday Nov. 24th 2024. Big J Report,Denver Broncos,neutral,0.9787261486053467,"[0.009425251744687557, 0.9787261486053467, 0.011848636902868748]"
Sean Keeler,2024-11-25T12:05:06.000Z,"""You can trust him."" In a town of fakers Bo Nix & Courtland Sutton were a real bromance the new Manning to DT Elway to Rod Smith. How the duo helped the #Broncos sweep away the Raiders new from : #BroncosCountry #Denver #NFL #RaiderNation",Denver Broncos,positive,0.9307870268821716,"[0.06921295076608658, 0.0, 0.9307870268821716]"
Denver Mile High,2024-11-25T12:03:46.000Z,Starting off the day right. Happy victory Monday #Broncos fans! #BroncosCountry,Denver Broncos,positive,0.9982127547264099,"[0.0017872286261990666, 0.0, 0.9982127547264099]"
SportsBookWire,2024-11-25T11:45:48.000Z,First look: Cleveland Browns at Denver Broncos odds and lines,Denver Broncos,neutral,0.9803246855735779,"[0.008946189656853676, 0.9803246855735779, 0.010729142464697361]"
Denver Mile High,2024-11-25T11:43:39.000Z,What are your biggest takeaways from Sunday's win over the Raiders? #Broncos | #BroncosCountry,Denver Broncos,positive,0.9895349740982056,"[0.010465065017342567, 0.0, 0.9895349740982056]"
KOA 850 AM & 94.1 FM,2024-11-25T10:09:59.000Z,The Denver get their 1st win against the in Las Vegas. What letter grade do you give the Broncos for their win? Listen live weekdays to CMN 5-9A:,Denver Broncos,negative,1.1232086420059204,"[1.1232086420059204, 0.0, -0.12320869415998459]"
Metal Addicts,2024-11-25T09:14:26.000Z,SAMMY HAGAR And MICHAEL ANTHONY Rock The Halftime Show At Las Vegas Raiders Vs. Denver Broncos Game (Video),Denver Broncos,neutral,0.9394949078559875,"[0.016936134546995163, 0.9394949078559875, 0.043569013476371765]"
Dark Sky Photography,2024-11-25T08:10:57.000Z,Denver Broncos Highlights vs. Las Vegas Raiders | 2024 Regular Season We... via what an awesome game Go Broncos,Denver Broncos,positive,0.9922226071357727,"[0.007777404505759478, 0.0, 0.9922226071357727]"
Surge B.,2024-11-25T08:13:27.000Z,Five takeaways after Raiders are swept by Denver Broncos via,Denver Broncos,neutral,0.9734163284301758,"[0.014457996934652328, 0.9734163284301758, 0.012125631794333458]"
The Denver Post,2024-11-25T07:21:14.000Z,Broncos’ Justin Strnad after Nik Bonitto recorded 10th sack vs. Raiders: “Get him that bag”,Denver Broncos,neutral,0.95331871509552,"[0.016862135380506516, 0.95331871509552, 0.029819153249263763]"
